FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC1-Punto,HC1-Zona,HC1-Este,HC1-Norte,HC1-Region,HC1-Referencia
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,280410,8653167,Lima,Km_31_Carretera_Central
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,285465,8653088,Lima,Km_34_Carretera_Central
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,287878,8653902,Lima,Km_47_Carretera_Central
11/12/2025 9:01:38,acastillo.cosmeticos@gmail.com,COSMETICOS CASTILLO S.R.L,20234567891,Establecimiento_4_7891,P-004,Zona_Industrial,284917,8654686,Lima,Km_45_Carretera_Central
11/13/2025 13:28:01,bcastro.perfumeria@yahoo.com,PERFUMERIA CASTRO S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,287733,8650726,Lima,Km_9_Carretera_Central
11/13/2025 13:28:01,bcastro.perfumeria@yahoo.com,PERFUMERIA CASTRO S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,286425,8656348,Lima,Km_29_Carretera_Central
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,280368,8651668,Lima,Km_29_Carretera_Central
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,286502,8654257,Lima,Km_22_Carretera_Central
11/14/2025 11:54:24,ccervantes.peluqueria@outlook.com,PELUQUERIA CERVANTES S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,284651,8653560,Lima,Km_43_Carretera_Central
11/15/2025 15:21:47,dchacon.spa@gmail.com,SPA CHACON S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,288924,8659207,Lima,Km_4_Carretera_Central
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,284998,8653311,Lima,Km_11_Carretera_Central
11/16/2025 8:48:12,echavez.gimnasio@hotmail.com,GIMNASIO CHAVEZ S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,286231,8655932,Lima,Km_36_Carretera_Central
11/17/2025 12:15:35,fchiara.danza@yahoo.com,ACADEMIA DANZA CHIARA S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,281390,8654760,Lima,Km_44_Carretera_Central
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,285654,8651531,Lima,Km_31_Carretera_Central
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,281183,8651893,Lima,Km_13_Carretera_Central
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_3_4567,P-003,Zona_Industrial,286595,8653566,Lima,Km_18_Carretera_Central
11/18/2025 17:42:58,gcifuentes.musica@gmail.com,ESCUELA MUSICA CIFUENTES S.R.L,20891234567,Establecimiento_4_4567,P-004,Zona_Industrial,288921,8652328,Lima,Km_1_Carretera_Central
11/19/2025 14:09:21,hcoello.arte@outlook.com,TALLER ARTE COELLO S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,288660,8652631,Lima,Km_13_Carretera_Central
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,288156,8651758,Lima,Km_11_Carretera_Central
11/20/2025 10:36:46,icolmenares.fotografia@hotmail.com,ESTUDIO FOTOGRAFIA COLMENARES S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,280257,8659356,Lima,Km_12_Carretera_Central
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,289987,8659157,Lima,Km_11_Carretera_Central
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,282985,8650427,Lima,Km_36_Carretera_Central
11/21/2025 16:03:09,jcordero.video@gmail.com,PRODUCTORA VIDEO CORDERO S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,287789,8653114,Lima,Km_18_Carretera_Central
11/22/2025 9:29:32,kcorrea.radio@yahoo.com,RADIO CORREA S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,287968,8655444,Lima,Km_47_Carretera_Central
11/23/2025 13:56:57,lcortez.television@outlook.com,TELEVISION CORTEZ S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,286571,8650495,Lima,Km_45_Carretera_Central
11/23/2025 13:56:57,lcortez.television@outlook.com,TELEVISION CORTEZ S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,287619,8650874,Lima,Km_28_Carretera_Central
11/24/2025 11:23:20,mcristobal.periodico@gmail.com,PERIODICO CRISTOBAL S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,287109,8653815,Lima,Km_35_Carretera_Central
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,283711,8650093,Lima,Km_15_Carretera_Central
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,289997,8657801,Lima,Km_37_Carretera_Central
11/25/2025 15:49:43,ncruz.revista@hotmail.com,REVISTA CRUZ S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,283141,8659289,Lima,Km_28_Carretera_Central
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,289939,8651004,Lima,Km_40_Carretera_Central
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,283337,8650411,Lima,Km_50_Carretera_Central
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,282098,8657155,Lima,Km_35_Carretera_Central
11/26/2025 8:16:08,ocuadros.publicidad@yahoo.com,AGENCIA PUBLICIDAD CUADROS S.A,20789123456,Establecimiento_4_3456,P-004,Zona_Industrial,282370,8656729,Lima,Km_49_Carretera_Central
11/27/2025 12:43:31,pcuellar.diseño@gmail.com,DISEÑO CUELLAR S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,281610,8658700,Lima,Km_34_Carretera_Central
11/27/2025 12:43:31,pcuellar.diseño@gmail.com,DISEÑO CUELLAR S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,289378,8652349,Lima,Km_14_Carretera_Central
11/28/2025 17:09:54,qcuesta.arquitectura@outlook.com,ARQUITECTURA CUESTA S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,284897,8652888,Lima,Km_35_Carretera_Central
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,284989,8651583,Lima,Km_31_Carretera_Central
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,282178,8655907,Lima,Km_8_Carretera_Central
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_3_6789,P-003,Zona_Industrial,281268,8653736,Lima,Km_46_Carretera_Central
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_4_6789,P-004,Zona_Industrial,284341,8659871,Lima,Km_6_Carretera_Central
11/29/2025 14:37:17,rdavila.construccion@hotmail.com,CONSTRUCCION DAVILA S.A,20123456789,Establecimiento_5_6789,P-005,Zona_Industrial,283272,8655141,Lima,Km_28_Carretera_Central
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,289811,8650770,Lima,Km_11_Carretera_Central
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,289411,8659863,Lima,Km_17_Carretera_Central
11/30/2025 10:04:42,sdelgado.demolicion@gmail.com,DEMOLICIONES DELGADO S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,280522,8655012,Lima,Km_3_Carretera_Central
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,283644,8653998,Lima,Km_36_Carretera_Central
12/1/2025 16:31:05,tdiaz.excavacion@yahoo.com,EXCAVACIONES DIAZ S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,285583,8655957,Lima,Km_22_Carretera_Central
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,282640,8657972,Lima,Km_20_Carretera_Central
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,281229,8653305,Lima,Km_11_Carretera_Central
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,288140,8650231,Lima,Km_12_Carretera_Central
12/2/2025 9:57:28,udominguez.asfalto@outlook.com,ASFALTOS DOMINGUEZ S.A,20456789123,Establecimiento_4_9123,P-004,Zona_Industrial,285763,8658579,Lima,Km_46_Carretera_Central
12/3/2025 13:24:53,vduarte.concreto@gmail.com,CONCRETOS DUARTE S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,280681,8655675,Lima,Km_29_Carretera_Central
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,289638,8650973,Lima,Km_14_Carretera_Central
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,287186,8652177,Lima,Km_17_Carretera_Central
12/4/2025 11:51:16,wduran.acero@hotmail.com,ESTRUCTURAS ACERO DURAN S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,288780,8656389,Lima,Km_49_Carretera_Central
12/5/2025 15:18:39,xespinoza.vidrio@yahoo.com,VIDRIOS ESPINOZA S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,287833,8655274,Lima,Km_16_Carretera_Central
12/5/2025 15:18:39,xespinoza.vidrio@yahoo.com,VIDRIOS ESPINOZA S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,285877,8655597,Lima,Km_38_Carretera_Central
12/6/2025 8:45:04,yesquivel.aluminio@gmail.com,ALUMINIOS ESQUIVEL S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,286088,8651108,Lima,Km_9_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,287186,8655538,Lima,Km_10_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,285670,8656111,Lima,Km_46_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_3_5678,P-003,Zona_Industrial,286302,8654863,Lima,Km_14_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_4_5678,P-004,Zona_Industrial,286463,8656636,Lima,Km_18_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_5_5678,P-005,Zona_Industrial,283532,8658278,Lima,Km_36_Carretera_Central
12/7/2025 12:12:27,zestrada.madera@outlook.com,MADERAS ESTRADA S.A.C,20912345678,Establecimiento_6_5678,P-006,Zona_Industrial,280004,8651007,Lima,Km_29_Carretera_Central
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,289344,8653147,Lima,Km_27_Carretera_Central
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,285418,8654117,Lima,Km_45_Carretera_Central
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_3_6789,P-003,Zona_Industrial,287798,8659163,Lima,Km_46_Carretera_Central
12/8/2025 17:38:52,afigueroa.muebles@hotmail.com,MUEBLES FIGUEROA S.A,20123456789,Establecimiento_4_6789,P-004,Zona_Industrial,285323,8659025,Lima,Km_20_Carretera_Central
12/9/2025 14:06:15,bflores.tapiceria@gmail.com,TAPICERIA FLORES S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,285255,8653240,Lima,Km_2_Carretera_Central
12/9/2025 14:06:15,bflores.tapiceria@gmail.com,TAPICERIA FLORES S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,283982,8659325,Lima,Km_33_Carretera_Central
12/10/2025 10:32:38,cfonseca.cortinas@yahoo.com,CORTINAS FONSECA S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,287239,8651987,Lima,Km_15_Carretera_Central
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,288392,8656510,Lima,Km_35_Carretera_Central
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,280725,8654828,Lima,Km_14_Carretera_Central
12/11/2025 16:59:13,dfuentes.alfombras@outlook.com,ALFOMBRAS FUENTES S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,284994,8658419,Lima,Km_20_Carretera_Central
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,280776,8653481,Lima,Km_10_Carretera_Central
12/12/2025 9:25:36,egallardo.colchones@gmail.com,COLCHONES GALLARDO S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,281176,8655214,Lima,Km_34_Carretera_Central
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,281527,8659411,Lima,Km_32_Carretera_Central
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,283705,8658916,Lima,Km_20_Carretera_Central
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,280660,8659488,Lima,Km_46_Carretera_Central
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_4_2345,P-004,Zona_Industrial,281691,8650777,Lima,Km_15_Carretera_Central
12/13/2025 13:52:01,fgarcia.electrodomesticos@hotmail.com,ELECTRODOMESTICOS GARCIA S.A.C,20678912345,Establecimiento_5_2345,P-005,Zona_Industrial,284902,8659096,Lima,Km_41_Carretera_Central
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,281723,8650853,Lima,Km_9_Carretera_Central
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,287185,8651045,Lima,Km_30_Carretera_Central
12/14/2025 11:19:24,ggil.ferreteria@yahoo.com,FERRETERIA GIL S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,283092,8655763,Lima,Km_40_Carretera_Central
12/15/2025 15:45:47,hgomez.pinturas@gmail.com,PINTURAS GOMEZ S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,288804,8655091,Lima,Km_2_Carretera_Central
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,288723,8654606,Lima,Km_3_Carretera_Central
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,286320,8658494,Lima,Km_14_Carretera_Central
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_3_5678,P-003,Zona_Industrial,281426,8658908,Lima,Km_45_Carretera_Central
12/16/2025 8:12:12,igonzalez.plomeria@outlook.com,PLOMERIA GONZALEZ S.A.C,20912345678,Establecimiento_4_5678,P-004,Zona_Industrial,283744,8653316,Lima,Km_3_Carretera_Central
12/17/2025 12:39:35,jgranados.electricidad@hotmail.com,ELECTRICIDAD GRANADOS S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,283871,8656269,Lima,Km_6_Carretera_Central
12/17/2025 12:39:35,jgranados.electricidad@hotmail.com,ELECTRICIDAD GRANADOS S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,280797,8655092,Lima,Km_13_Carretera_Central
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,280504,8659677,Lima,Km_38_Carretera_Central
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,284104,8657153,Lima,Km_49_Carretera_Central
12/18/2025 17:05:58,kguerrero.aire@gmail.com,AIRE ACONDICIONADO GUERRERO S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,285960,8654559,Lima,Km_10_Carretera_Central
12/19/2025 14:33:21,lgutierrez.cerrajeria@yahoo.com,CERRAJERIA GUTIERREZ S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,286633,8657474,Lima,Km_13_Carretera_Central
12/20/2025 10:59:44,mhernandez.alarmas@outlook.com,ALARMAS HERNANDEZ S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,285671,8652400,Lima,Km_12_Carretera_Central
12/20/2025 10:59:44,mhernandez.alarmas@outlook.com,ALARMAS HERNANDEZ S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,289444,8653971,Lima,Km_29_Carretera_Central
12/21/2025 16:26:09,nhidalgo.camaras@gmail.com,CAMARAS HIDALGO S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,284146,8657555,Lima,Km_12_Carretera_Central
12/21/2025 16:26:09,nhidalgo.camaras@gmail.com,CAMARAS HIDALGO S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,287832,8651407,Lima,Km_35_Carretera_Central
12/21/2025 16:26:09,nhidalgo.camaras@gmail.com,CAMARAS HIDALGO S.R.L,20567891234,Establecimiento_3_1234,P-003,Zona_Industrial,282651,8658385,Lima,Km_19_Carretera_Central
12/21/2025 16:26:09,nhidalgo.camaras@gmail.com,CAMARAS HIDALGO S.R.L,20567891234,Establecimiento_4_1234,P-004,Zona_Industrial,288080,8657449,Lima,Km_46_Carretera_Central
12/22/2025 9:52:32,ohuaman.comunicaciones@hotmail.com,COMUNICACIONES HUAMAN S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,289538,8650425,Lima,Km_48_Carretera_Central
12/23/2025 13:19:55,pibañez.internet@yahoo.com,INTERNET IBAÑEZ S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,283672,8652856,Lima,Km_35_Carretera_Central
12/23/2025 13:19:55,pibañez.internet@yahoo.com,INTERNET IBAÑEZ S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,286942,8652251,Lima,Km_39_Carretera_Central
12/23/2025 13:19:55,pibañez.internet@yahoo.com,INTERNET IBAÑEZ S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,288296,8653390,Lima,Km_26_Carretera_Central
12/24/2025 11:46:18,qiglesias.computadoras@gmail.com,COMPUTADORAS IGLESIAS S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,282700,8651014,Lima,Km_47_Carretera_Central
12/24/2025 11:46:18,qiglesias.computadoras@gmail.com,COMPUTADORAS IGLESIAS S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,287119,8653401,Lima,Km_11_Carretera_Central
12/25/2025 15:13:43,riturbe.software@outlook.com,SOFTWARE ITURBE S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,289852,8655757,Lima,Km_33_Carretera_Central
12/26/2025 8:40:06,sjaramillo.hosting@hotmail.com,HOSTING JARAMILLO S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,280504,8659477,Lima,Km_14_Carretera_Central
12/26/2025 8:40:06,sjaramillo.hosting@hotmail.com,HOSTING JARAMILLO S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,283707,8651115,Lima,Km_46_Carretera_Central
12/26/2025 8:40:06,sjaramillo.hosting@hotmail.com,HOSTING JARAMILLO S.A,20123456789,Establecimiento_3_6789,P-003,Zona_Industrial,287105,8659835,Lima,Km_39_Carretera_Central
12/26/2025 8:40:06,sjaramillo.hosting@hotmail.com,HOSTING JARAMILLO S.A,20123456789,Establecimiento_4_6789,P-004,Zona_Industrial,280446,8656907,Lima,Km_24_Carretera_Central
12/26/2025 8:40:06,sjaramillo.hosting@hotmail.com,HOSTING JARAMILLO S.A,20123456789,Establecimiento_5_6789,P-005,Zona_Industrial,280045,8656406,Lima,Km_31_Carretera_Central
12/27/2025 12:07:29,tjimenez.dominios@gmail.com,DOMINIOS JIMENEZ S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,280009,8654096,Lima,Km_44_Carretera_Central
12/28/2025 17:33:54,ujuarez.paginas@yahoo.com,PAGINAS WEB JUAREZ S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,289192,8650891,Lima,Km_9_Carretera_Central
12/28/2025 17:33:54,ujuarez.paginas@yahoo.com,PAGINAS WEB JUAREZ S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,283162,8652798,Lima,Km_31_Carretera_Central
12/29/2025 14:01:17,vlarrea.marketing@outlook.com,MARKETING DIGITAL LARREA S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,280662,8659084,Lima,Km_5_Carretera_Central
12/29/2025 14:01:17,vlarrea.marketing@outlook.com,MARKETING DIGITAL LARREA S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,283519,8651329,Lima,Km_36_Carretera_Central
12/29/2025 14:01:17,vlarrea.marketing@outlook.com,MARKETING DIGITAL LARREA S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,287462,8655036,Lima,Km_25_Carretera_Central
12/30/2025 10:27:42,wleon.redes@gmail.com,REDES SOCIALES LEON S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,287400,8652228,Lima,Km_7_Carretera_Central
12/31/2025 16:54:05,xlima.ecommerce@hotmail.com,ECOMMERCE LIMA S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,288179,8657820,Lima,Km_14_Carretera_Central
12/31/2025 16:54:05,xlima.ecommerce@hotmail.com,ECOMMERCE LIMA S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,283224,8655031,Lima,Km_44_Carretera_Central
12/31/2025 16:54:05,xlima.ecommerce@hotmail.com,ECOMMERCE LIMA S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,281827,8654579,Lima,Km_3_Carretera_Central
12/31/2025 16:54:05,xlima.ecommerce@hotmail.com,ECOMMERCE LIMA S.A.C,20678912345,Establecimiento_4_2345,P-004,Zona_Industrial,287932,8650786,Lima,Km_16_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,283661,8655018,Lima,Km_28_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,280716,8651221,Lima,Km_17_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,285923,8650646,Lima,Km_1_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_4_3456,P-004,Zona_Industrial,289660,8650386,Lima,Km_7_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_5_3456,P-005,Zona_Industrial,286609,8654746,Lima,Km_46_Carretera_Central
1/1/2026 9:20:28,ymadrid.logistica@yahoo.com,LOGISTICA MADRID S.A,20789123456,Establecimiento_6_3456,P-006,Zona_Industrial,284988,8653346,Lima,Km_40_Carretera_Central
1/2/2026 13:47:53,zmaldonado.transporte@gmail.com,TRANSPORTES MALDONADO S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,289734,8657291,Lima,Km_18_Carretera_Central
1/2/2026 13:47:53,zmaldonado.transporte@gmail.com,TRANSPORTES MALDONADO S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,289880,8652423,Lima,Km_49_Carretera_Central
1/2/2026 13:47:53,zmaldonado.transporte@gmail.com,TRANSPORTES MALDONADO S.R.L,20891234567,Establecimiento_3_4567,P-003,Zona_Industrial,285987,8657908,Lima,Km_34_Carretera_Central
1/2/2026 13:47:53,zmaldonado.transporte@gmail.com,TRANSPORTES MALDONADO S.R.L,20891234567,Establecimiento_4_4567,P-004,Zona_Industrial,287851,8650543,Lima,Km_12_Carretera_Central
1/2/2026 13:47:53,zmaldonado.transporte@gmail.com,TRANSPORTES MALDONADO S.R.L,20891234567,Establecimiento_5_4567,P-005,Zona_Industrial,282027,8652017,Lima,Km_36_Carretera_Central
